mpnn,bb,seq,count,B1,B2,B3
v2,85,5,3,3,0,0
v2,85,6,0,0,0,0
v2,85,7,1,1,0,0
v2,85,8,0,0,0,0
v2,85,9,1,1,0,0
v2,86,0,1,1,0,0
v2,86,1,0,0,0,0
v2,86,2,0,0,0,0
v2,86,3,0,0,0,0
v2,86,4,0,0,0,0
v2,86,5,0,0,0,0
v2,86,6,0,0,0,0
v2,86,7,0,0,0,0
v2,86,8,1,1,0,0
v2,86,9,1,1,0,0
v2,87,0,1,1,0,0
v2,87,1,0,0,0,0
v2,87,2,0,0,0,0
v2,87,3,0,0,0,0
v2,87,4,0,0,0,0
v2,87,5,0,0,0,0
v2,87,6,0,0,0,0
v2,87,7,1,1,0,0
v2,87,8,0,0,0,0
v2,87,9,0,0,0,0
v2,88,0,1,1,0,0
v2,88,1,0,0,0,0
v2,88,2,1,1,0,0
v2,88,3,0,0,0,0
v2,88,4,0,0,0,0
v2,88,5,1,1,0,0
v2,88,6,1,1,0,0
v2,88,7,1,1,0,0
v2,88,8,1,1,0,0
v2,88,9,2,2,0,0
v2,89,0,0,0,0,0
v2,89,1,0,0,0,0
v2,89,2,0,0,0,0
v2,89,3,0,0,0,0
v2,89,4,0,0,0,0
v2,89,5,1,1,0,0
v2,89,6,0,0,0,0
v2,89,7,1,1,0,0
v2,89,8,0,0,0,0
v2,89,9,1,1,0,0
v2,90,0,0,0,0,0
v2,90,1,0,0,0,0
v2,90,2,0,0,0,0
v2,90,3,1,1,0,0
v2,90,4,0,0,0,0
v2,90,5,0,0,0,0
v2,90,6,2,2,0,0
v2,90,7,2,2,0,0
v2,90,8,1,1,0,0
v2,90,9,1,1,0,0
v2,91,0,0,0,0,0
v2,91,1,1,1,0,0
v2,91,2,1,1,0,0
v2,91,3,0,0,0,0
v2,91,4,1,1,0,0
v2,91,5,1,1,0,0
v2,91,6,0,0,0,0
v2,91,7,0,0,0,0
v2,91,8,0,0,0,0
v2,91,9,0,0,0,0
v2,92,0,0,0,0,0
v2,92,1,0,0,0,0
v2,92,2,0,0,0,0
v2,92,3,0,0,0,0
v2,92,4,1,1,0,0
v2,92,5,1,1,0,0
v2,92,6,0,0,0,0
v2,92,7,2,2,0,0
v2,92,8,0,0,0,0
v2,92,9,0,0,0,0
